Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S23593236,Nightingale,Luscinia megarhynchos,23403.0584,4,CH-VS,,Graviere de Solioz,46.2504,7.44176,05-23-2015,10:11 AM,eBird - Traveling Count,60,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23438923,Nightingale,Luscinia megarhynchos,23403.0584,1,CH-VD,,Gravière de Colliare,46.5918229,6.5352184,05-14-2015,10:16 AM,eBird - Stationary Count,44,1,,,2,,,You can find plover nesting in this hotspot according to poster displayed around  Submitted from  BirdLog Euro for Android v1.9.6
S23593173,Nightingale,Luscinia megarhynchos,23403.0584,1,CH-VS,,Lac de la Breche,46.25623,7.4479,05-23-2015,11:23 AM,eBird - Traveling Count,10,1,.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23593267,Nightingale,Luscinia megarhynchos,23403.0584,3,CH-VS,,Le Verney,46.117588,7.0765257,05-23-2015,08:37 AM,eBird - Traveling Count,60,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23633088,Nightingale,Luscinia megarhynchos,23403.0584,1,CH-VS,,Marais de Poutafontana,46.24618,7.43134,05-25-2015,06:50 PM,eBird - Traveling Count,43,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23796237,Nightingale,Luscinia megarhynchos,23403.0584,X,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,06-06-2015,08:31 AM,eBird - Traveling Count,56,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23350089,Nightingale,Luscinia megarhynchos,23403.0584,3,FR-A,,RNN de la Petite Camargue Alsacienne (RNN60),47.6215539,7.5389814,05-10-2015,09:31 AM,eBird - Traveling Count,162,1,3,,3,,heard at 4-5 different location,Submitted from  BirdLog Euro for Android v1.9.6
S23901038,Nightingale,Luscinia megarhynchos,23403.0584,X,FR-U,,Vallée des Baux,43.6843842,4.7740746,06-02-2015,06:09 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23771360,Nightingale,Luscinia megarhynchos,23403.0584,X,FR-U,,Vallée des Baux,43.6843842,4.7740746,06-04-2015,11:40 AM,eBird - Traveling Count,91,1,5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23496428,Nightingale,Luscinia megarhynchos,23403.0584,10,FR-I,,anciennes gravières de Saint-Vit,47.1679,5.82896,05-15-2015,09:18 PM,eBird - Traveling Count,15,1,.5,,2,,min.,Submitted from  BirdLog Euro for Android v1.9.6
S23758396,Nightingale,Luscinia megarhynchos,23403.0584,1,FR-U,,Étang des Aulnes,43.5918613,4.7913265,06-03-2015,09:40 AM,eBird - Traveling Count,51,0,.5,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24714704,Pied Flycatcher,Ficedula hypoleuca,23403.0709,1,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-22-2015,07:02 AM,eBird - Traveling Count,82,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24739557,Pied Flycatcher,Ficedula hypoleuca,23403.0709,10,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-24-2015,09:11 AM,eBird - Stationary Count,127,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19304966,Redstart,Phoenicurus phoenicurus,23403.0768,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,04-02-2014,12:00 PM,eBird - Casual Observation,0,1,,,1,,,a la maison...
S19304980,Redstart,Phoenicurus phoenicurus,23403.0768,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,07-31-2014,02:00 PM,eBird - Casual Observation,0,1,,,1,,,all recorded during July
S23796242,Redstart,Phoenicurus phoenicurus,23403.0768,1,FR-U,,"Aureille, Chemin de la Station",43.70843,4.96184,06-05-2015,08:34 AM,eBird - Traveling Count,185,1,4,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S23632892,Redstart,Phoenicurus phoenicurus,23403.0768,2,CH-VS,,Brentjong -- Pavillon,46.31983,7.64804,05-25-2015,02:33 PM,eBird - Traveling Count,60,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24739557,Redstart,Phoenicurus phoenicurus,23403.0768,2,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-24-2015,09:11 AM,eBird - Stationary Count,127,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19903293,Redstart,Phoenicurus phoenicurus,23403.0768,X,CH-VD,,Col de Jaman,46.4501788,6.9759536,09-22-2014,08:30 AM,eBird - Stationary Count,300,1,,,5,,,fog
S22858342,Redstart,Phoenicurus phoenicurus,23403.0768,1,AT-9,,Donaupark,48.23919,16.41203,04-14-2015,02:55 PM,eBird - Traveling Count,32,1,1.5,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23593056,Redstart,Phoenicurus phoenicurus,23403.0768,4,CH-VS,,Hohwald,46.3292096,7.6486301,05-23-2015,02:39 PM,eBird - Traveling Count,230,1,10,,15,,,Submitted from  BirdLog Euro for Android v1.9.6
S22858393,Redstart,Phoenicurus phoenicurus,23403.0768,1,AT-9,,Kaisserwasser,48.23228,16.42233,04-14-2015,03:41 PM,eBird - Traveling Count,20,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23764502,Redstart,Phoenicurus phoenicurus,23403.0768,1,FR-U,,Les Opies,43.7155099,4.9733734,06-03-2015,08:05 PM,eBird - Traveling Count,77,1,2,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S23606600,Redstart,Phoenicurus phoenicurus,23403.0768,1,CH-VS,,Leukerbad,46.38127,7.62758,05-24-2015,06:12 AM,eBird - Traveling Count,156,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23622165,Redstart,Phoenicurus phoenicurus,23403.0768,1,CH-VS,,Leukerbad,46.38127,7.62758,05-25-2015,07:05 AM,eBird - Traveling Count,95,1,5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24169138,Redstart,Phoenicurus phoenicurus,23403.0768,1,CH-VD,,Lutz,46.2196445,7.0157576,07-04-2015,08:48 AM,eBird - Casual Observation,0,0,,,3,,very nice color,Submitted from  BirdLog Euro for Android v1.9.6
S23631667,Redstart,Phoenicurus phoenicurus,23403.0768,1,CH-VS,,Pfynwald,46.2981447,7.5736356,05-25-2015,10:35 AM,eBird - Traveling Count,191,1,10,,5,,,Submitted from  BirdLog Euro for Android v1.9.6
S22872452,Redstart,Phoenicurus phoenicurus,23403.0768,3,AT-9,,Rudolf-Nurejew-Promenade,48.2260164,16.4182413,04-15-2015,07:47 AM,eBird - Traveling Count,93,1,2,,1,,one couple at one of the bridge,Submitted from  BirdLog Euro for Android v1.9.6
S22939162,Redstart,Phoenicurus phoenicurus,23403.0768,2,FR-A,,Schweighof,47.6172438,7.2528434,04-19-2015,10:33 AM,eBird - Traveling Count,30,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22872449,Redstart,Phoenicurus phoenicurus,23403.0768,1,AT-9,,Untere Neue Donau,48.19928,16.45417,04-15-2015,09:21 AM,eBird - Traveling Count,110,1,6.2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23349207,Black Redstart,Phoenicurus ochruros,23403.0776,2,FR-A,,Altkirch -- home,47.6244067,7.2413957,05-10-2015,08:56 AM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24239846,Black Redstart,Phoenicurus ochruros,23403.0776,1,FR-A,,Altkirch -- home,47.6244067,7.2413957,07-11-2015,11:57 AM,eBird - Casual Observation,0,0,,,1,,heard,Submitted from  BirdLog Euro for Android v1.9.6
S23316989,Black Redstart,Phoenicurus ochruros,23403.0776,3,FR-A,,Altkirch--gare (train station),47.62679,7.23932,05-09-2015,08:39 AM,eBird - Stationary Count,10,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19330970,Black Redstart,Phoenicurus ochruros,23403.0776,X,DE-BY,,Bavaria,47.6287194,10.0483704,07-01-2013,,eBird - Casual Observation,0,1
S24169136,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,"Bex, Route de Vasselin 5",46.22486,7.01113,07-04-2015,07:29 PM,eBird - Traveling Count,78,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20228215,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-BL,,Bienenberg,47.4953295,7.7113871,10-11-2014,08:00 AM,eBird - Casual Observation,0,0,,,1
S22918276,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-BL,,Bienenberg,47.4953295,7.7113871,04-18-2015,07:50 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S19905950,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-VD,,Bois de la Chapelle,46.5485164,6.6814631,09-22-2014,06:00 PM,eBird - Traveling Count,60,1,1,,1
S23632892,Black Redstart,Phoenicurus ochruros,23403.0776,6,CH-VS,,Brentjong -- Pavillon,46.31983,7.64804,05-25-2015,02:33 PM,eBird - Traveling Count,60,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22655564,Black Redstart,Phoenicurus ochruros,23403.0776,3,CH-VD,,Champ Pittet,46.7847663,6.6667593,04-03-2015,12:38 PM,eBird - Traveling Count,75,1,1.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23067520,Black Redstart,Phoenicurus ochruros,23403.0776,4,FR-A,,Champ du Feu,48.39438,7.26909,04-26-2015,07:31 AM,eBird - Traveling Count,90,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23172546,Black Redstart,Phoenicurus ochruros,23403.0776,4,CH-VD,,Champs Corbes,46.50156,6.41977,05-02-2015,07:57 AM,eBird - Traveling Count,47,1,1.4,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24739557,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-24-2015,09:11 AM,eBird - Stationary Count,127,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19914624,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-VD,,Col de Jaman,46.4501788,6.9759536,09-23-2014,09:30 AM,eBird - Traveling Count,300,1,10,,3
S23718567,Black Redstart,Phoenicurus ochruros,23403.0776,1,FR-U,,Domaine des Courmettes,43.7179851,7.0194268,05-31-2015,07:51 AM,eBird - Traveling Count,338,1,10,,4,,,Submitted from  BirdLog Euro for Android v1.9.6
S23796238,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,Etang de la STEP des Tuileries,46.79819,6.63319,06-06-2015,08:00 AM,eBird - Stationary Count,24,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23631678,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-VS,,Guttet-Feschel,46.32495,7.66563,05-25-2015,03:55 PM,eBird - Traveling Count,27,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23593056,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VS,,Hohwald,46.3292096,7.6486301,05-23-2015,02:39 PM,eBird - Traveling Count,230,1,10,,15,,,Submitted from  BirdLog Euro for Android v1.9.6
S22801570,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-AG,,Klingnauer Stausee,47.585521,8.2337809,04-11-2015,08:00 AM,eBird - Traveling Count,450,1,6,,2,,,"- <b>Weather:</b> 19°C, overcast, sunlight light rain (&#61; rainbow) around 15:00  - <b>Path:</b> Along west side of the lake. with a small detour in the forest up north"
S19868718,Black Redstart,Phoenicurus ochruros,23403.0776,X,FR-V,,LPO Migrant Bird Count,46.1171455,5.91492,09-17-2014,03:00 PM,eBird - Stationary Count,180,1,,,3
S23902462,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,Lausanne,46.5207804,6.6362143,06-14-2015,,eBird - Casual Observation,0,0
S22697308,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,Lavaux,46.48649,6.75377,04-05-2015,04:52 PM,eBird - Traveling Count,20,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23593267,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VS,,Le Verney,46.117588,7.0765257,05-23-2015,08:37 AM,eBird - Traveling Count,60,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22724167,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VD,,Les Grangettes Nature Reserve,46.3947791,6.9187689,04-06-2015,11:05 AM,eBird - Traveling Count,300,1,5,,3,,heard,"- <b>Weather:</b> really nice sunny weather, not a cloud. around 15°C  - <b>Path:</b> See map below for the path. Point 1 is at the tour. Point 2 is ""Chez Bonnet"" and point 3 is the embouchure.  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.903457,46.394086,14/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.903457,46.394086"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  - <b>Other species: </b>Species recorded on <a href=""http://www.ornitho.ch/index.php?m_id&#61;5&sp_DChoice&#61;offset&sp_DOffset&#61;5&sp_SChoice&#61;all&sp_PChoice&#61;coord&sp_CoordCH%5BN%5D&#61;140000&sp_CoordCH%5BW%5D&#61;555000&sp_CoordCH%5BS%5D&#61;137000&sp_CoordCH%5BE%5D&#61;561000&sp_FChoice&#61;list&showback&#61;stor""> ornitho.ch</a> at this location include horned grebe (4), black necked grebe (1), marsh harrier (1), water rail (1), ruff (1), spotted redshank (2), common house-martin and water pipit.  - <b>private note: </b>with Aurélie when Noémie left"
S23764502,Black Redstart,Phoenicurus ochruros,23403.0776,1,FR-U,,Les Opies,43.7155099,4.9733734,06-03-2015,08:05 PM,eBird - Traveling Count,77,1,2,,3,,heard only,Submitted from  BirdLog Euro for Android v1.9.6
S23622165,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-VS,,Leukerbad,46.38127,7.62758,05-25-2015,07:05 AM,eBird - Traveling Count,95,1,5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23994944,Black Redstart,Phoenicurus ochruros,23403.0776,1,FR-A,,Mont Sainte-Odile,48.43716,7.40466,06-21-2015,01:05 PM,eBird - Traveling Count,207,1,10,,4,,,Submitted from  BirdLog Euro for Android v1.9.6
S20974377,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VD,,Promenade Robert Hainard,46.7908635,6.6437674,12-20-2014,11:45 AM,eBird - Stationary Count,30,1,,,3,,,Avec Améline & Raphaël sur la route d'Alsace !
S23982514,Black Redstart,Phoenicurus ochruros,23403.0776,1,FR-A,,RN de l'Île du Rohrschollen (RNN 133),48.5200155,7.8003788,06-20-2015,04:36 PM,eBird - Traveling Count,113,1,4,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S19815169,Black Redstart,Phoenicurus ochruros,23403.0776,1,FR-V,,RNR de la Galerie du Pont-des-Pierres (RNR127),46.1649935,5.8105445,09-13-2014,07:45 AM,eBird - Traveling Count,60,1,1,,2
S22750532,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VD,,Rue du Maupas,46.525874,6.6240048,04-08-2015,02:15 PM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22674603,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,"Saubraz, Route d'Aubonne",46.50735,6.33134,04-04-2015,11:30 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22637927,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,UNIL -- Geopolis,46.5267155,6.5796894,04-02-2015,,eBird - Casual Observation,0,0,,,,,heard and see
S22780500,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VD,,UNIL -- Geopolis,46.5267155,6.5796894,04-10-2015,,eBird - Casual Observation,0,0
S23011849,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-VD,,UNIL -- Geopolis,46.5267155,6.5796894,04-23-2015,,eBird - Casual Observation,0,0
S22768669,Black Redstart,Phoenicurus ochruros,23403.0776,3,CH-VD,,Unil Campus,46.5224192,6.5790188,04-09-2015,06:02 PM,eBird - Traveling Count,61,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22784108,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-VD,,Unil Campus,46.5224192,6.5790188,04-10-2015,06:43 PM,eBird - Traveling Count,15,1,.3,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23013840,Black Redstart,Phoenicurus ochruros,23403.0776,6,CH-VD,,Unil Campus,46.5224192,6.5790188,04-23-2015,05:23 PM,eBird - Traveling Count,15,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23025106,Black Redstart,Phoenicurus ochruros,23403.0776,4,CH-VD,,Unil Campus,46.5224192,6.5790188,04-24-2015,08:00 AM,eBird - Traveling Count,30,1,1,,1
S23418775,Black Redstart,Phoenicurus ochruros,23403.0776,3,CH-VD,,Unil Campus,46.5224192,6.5790188,05-13-2015,08:16 AM,eBird - Traveling Count,15,1,.4,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23862784,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,Unil Campus,46.5224192,6.5790188,06-11-2015,10:16 AM,eBird - Traveling Count,27,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S19990653,Black Redstart,Phoenicurus ochruros,23403.0776,X,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,09-30-2014,05:00 PM,eBird - Traveling Count,60,1,2,,2
S22644012,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-02-2015,06:33 PM,eBird - Traveling Count,90,1,1.4,,1,,heard and see,"- <b>Weather:</b> 8°C, light rain, cloudy  - <b>Path:</b> From le Laviau up to l'île. (and not ïle)   - <b>Effort:</b> Quickly into the forest and spend more time at the island. Lot of siging  - <b>Map</b> 1: Embouchure de la Venoge, 2: East side of the Island, 3: West side of the Island and 4: Forest  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.539090,46.507565,16/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.539090, 46.507565"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S22740422,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-07-2015,06:35 PM,eBird - Stationary Count,60,1,,,2,,,"- <b>Weather:</b> 5°C, super sunny ! But cold end of day.   - <b>Path:</b> Only Ile au Oiseaux : 3: East side of the Island, 4: West side of the Island  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm06cf3/6.539090,46.507565,16/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of 6.539090, 46.507565"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>  Submitted from  BirdLog Euro for Android v1.9.6"
S22819041,Black Redstart,Phoenicurus ochruros,23403.0776,6,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-12-2015,05:29 PM,eBird - Stationary Count,45,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S22843969,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-13-2015,05:44 PM,eBird - Traveling Count,105,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23144413,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,04-30-2015,07:07 PM,eBird - Stationary Count,65,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23243198,Black Redstart,Phoenicurus ochruros,23403.0776,2,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,05-05-2015,05:51 PM,eBird - Traveling Count,45,1,1,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24169101,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,07-06-2015,05:59 PM,eBird - Traveling Count,88,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24697073,Black Redstart,Phoenicurus ochruros,23403.0776,1,CH-VD,,ïle aux Oiseaux,46.507195,6.5358567,08-20-2015,07:07 PM,eBird - Stationary Count,42,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24326142,Blue Rock-Thrush,Monticola solitarius,23403.0808,1,FR-H,,Embouchure de l'Ostriconi,42.6589019,9.0592039,07-19-2015,06:41 AM,eBird - Traveling Count,200,1,7,,2,,,punta liatoghju Submitted from  BirdLog Euro for Android v1.9.6
S23738084,Blue Rock-Thrush,Monticola solitarius,23403.0808,2,FR-U,,Fréjus--Carrière du Pont du Duc,43.47582,6.77225,06-01-2015,01:50 PM,eBird - Stationary Count,15,1,,,3,,"<img src=""http://zoziologie.raphaelnussbaumer.com/wp-content/uploads/2015/06/20150601-DSC_0075.jpg"" />",Submitted from  BirdLog Euro for Android v1.9.6
S24535633,Blue Rock-Thrush,Monticola solitarius,23403.0808,1,FR-H,,Via Ferrata de Tolla,41.9636226,8.9594686,08-02-2015,02:24 PM,eBird - Traveling Count,120,1,4,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23752355,Whinchat,Saxicola rubetra,23403.0818,1,FR-U,,Camargue--Beauduc,43.4009006,4.5962763,06-02-2015,03:59 PM,eBird - Traveling Count,117,1,15,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S23657628,Whinchat,Saxicola rubetra,23403.0818,1,CH-VS,,Gemmipass,46.3976056,7.6147592,05-24-2015,10:00 AM,eBird - Traveling Count,180,1,1,,10,,surprising at this altitude
S23606600,Whinchat,Saxicola rubetra,23403.0818,1,CH-VS,,Leukerbad,46.38127,7.62758,05-24-2015,06:12 AM,eBird - Traveling Count,156,1,3,,2,,"<img src=""http://zoziologie.raphaelnussbaumer.com/wp-content/uploads/2015/05/DSC_0020.jpg"" />",Submitted from  BirdLog Euro for Android v1.9.6
S23622165,Whinchat,Saxicola rubetra,23403.0818,1,CH-VS,,Leukerbad,46.38127,7.62758,05-25-2015,07:05 AM,eBird - Traveling Count,95,1,5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19305250,Stonechat,Saxicola rubicola,23403.0824,X,GB-WLS,Gwynedd,"Tonfanau, Aber Dysynni estuary",52.6114393,-4.1272545,07-31-2014,06:00 AM,eBird - Traveling Count,180,1,5,,2,,,"Avec David, Benoit et Ameline. on the birdtrip !!!"
S19304651,Stonechat,Saxicola rubicola,23403.0824,X,GB-ENG,Hampshire,Farlington Marshes LNR,50.8338007,-1.0290456,02-02-2014,02:00 PM,eBird - Traveling Count,180,1,3,,3
S23633033,Stonechat,Saxicola rubicola,23403.0824,7,CH-VS,,Alte Rhone,46.3042672,7.6805484,05-25-2015,04:46 PM,eBird - Traveling Count,92,1,4,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23172595,Stonechat,Saxicola rubicola,23403.0824,2,CH-VD,,"Aubonne, Es-Bons 8",46.48029,6.39298,05-02-2015,09:02 AM,eBird - Casual Observation,0,0,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23796242,Stonechat,Saxicola rubicola,23403.0824,2,FR-U,,"Aureille, Chemin de la Station",43.70843,4.96184,06-05-2015,08:34 AM,eBird - Traveling Count,185,1,4,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S24535555,Stonechat,Saxicola rubicola,23403.0824,2,FR-H,,Delta du Gravona et du Prunelli,41.9048115,8.7983268,08-02-2015,06:30 AM,eBird - Traveling Count,106,1,2,,4,,,Submitted from  BirdLog Euro for Android v1.9.6
S23720018,Stonechat,Saxicola rubicola,23403.0824,X,FR-U,,Domaine des Courmettes,43.7179851,7.0194268,05-30-2015,08:40 AM,eBird - Traveling Count,140,1,5,,4,,,Birding Week - Avec Jasper
S24326142,Stonechat,Saxicola rubicola,23403.0824,1,FR-H,,Embouchure de l'Ostriconi,42.6589019,9.0592039,07-19-2015,06:41 AM,eBird - Traveling Count,200,1,7,,2,,,punta liatoghju Submitted from  BirdLog Euro for Android v1.9.6
S24722552,Stonechat,Saxicola rubicola,23403.0824,2,FR-I,,"Etangs Grosjean, des Euchattes, Chauvey, Tape-Cul",47.5330234,7.0352626,08-22-2015,06:02 PM,eBird - Stationary Count,61,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S23496535,Stonechat,Saxicola rubicola,23403.0824,2,FR-D,,Ferme de la Chaux,47.2182,4.67157,05-16-2015,08:26 AM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24352875,Stonechat,Saxicola rubicola,23403.0824,3,FR-H,,"France, Corse, Col de Vergio",42.290342,8.8784552,07-23-2015,06:19 AM,eBird - Traveling Count,80,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23980472,Stonechat,Saxicola rubicola,23403.0824,2,FR-A,,Judenmatten,47.78035,7.16164,06-20-2015,10:40 AM,eBird - Traveling Count,45,1,10,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19852024,Stonechat,Saxicola rubicola,23403.0824,X,FR-V,,LPO Migrant Bird Count,46.1171455,5.91492,09-16-2014,02:30 PM,eBird - Stationary Count,240,1,,,4,,,Part of the Migrant Bird Count of the LPO (Ligue de la Protection de Oiseaux)
S19868718,Stonechat,Saxicola rubicola,23403.0824,X,FR-V,,LPO Migrant Bird Count,46.1171455,5.91492,09-17-2014,03:00 PM,eBird - Stationary Count,180,1,,,3
S23593267,Stonechat,Saxicola rubicola,23403.0824,1,CH-VS,,Le Verney,46.117588,7.0765257,05-23-2015,08:37 AM,eBird - Traveling Count,60,1,1,,2,,"<img src=""http://zoziologie.raphaelnussbaumer.com/wp-content/uploads/2015/05/DSC_0003.jpg"" />",Submitted from  BirdLog Euro for Android v1.9.6
S23764502,Stonechat,Saxicola rubicola,23403.0824,2,FR-U,,Les Opies,43.7155099,4.9733734,06-03-2015,08:05 PM,eBird - Traveling Count,77,1,2,,3,,min,Submitted from  BirdLog Euro for Android v1.9.6
S24535755,Stonechat,Saxicola rubicola,23403.0824,2,FR-H,,N2193,42.3260624,9.166503,08-05-2015,05:12 PM,eBird - Casual Observation,0,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23771360,Stonechat,Saxicola rubicola,23403.0824,2,FR-U,,Vallée des Baux,43.6843842,4.7740746,06-04-2015,11:40 AM,eBird - Traveling Count,91,1,5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19304900,Wheatear,Oenanthe oenanthe,23403.097,X,GB-ENG,Cumbria,Lake District National Park,54.515402,-3.1566811,03-24-2014,12:00 AM,eBird - Traveling Count,1440,1,98,,1,,,voyage de classe avec Imperial en hydrologie
S19305250,Wheatear,Oenanthe oenanthe,23403.097,X,GB-WLS,Gwynedd,"Tonfanau, Aber Dysynni estuary",52.6114393,-4.1272545,07-31-2014,06:00 AM,eBird - Traveling Count,180,1,5,,2,,,"Avec David, Benoit et Ameline. on the birdtrip !!!"
